,trackID,ar_cat,start_date,end_date,duration,ivt,hlat,hlon,tlat,tlon,ivtdir,landslideID,landslide_lat,landslide_lon,northwestern,western,eastern,zagros
25,3486.0,2,1980-02-20 06:00:00,1980-02-21 00:00:00,18.0,221.7116599611805,26.666666666666668,70.16666666666667,17.833333333333332,33.5,72.54395451254805,,,,25.384584426879883,23.59086036682129,17.9541072845459,11.669751167297363
26,3540.0,1,1980-02-26 00:00:00,1980-02-27 00:00:00,24.0,225.00595134457703,32.0625,73.6875,19.875,51.0,58.32918705825944,,,,52.780147552490234,98.00200653076172,31.183242797851562,19.18543243408203
27,3540.0,2,1980-02-25 00:00:00,1980-02-26 00:00:00,24.0,225.00595134457703,32.0625,73.6875,19.875,51.0,58.32918705825944,,,,52.00896072387695,35.396949768066406,71.4415054321289,68.77012634277344
28,3579.0,1,1980-03-03 00:00:00,1980-03-04 06:00:00,30.0,261.11488925366314,24.692307692307693,80.3076923076923,17.192307692307693,39.23076923076923,67.1099113983417,,,,48.170196533203125,38.68186569213867,73.43119049072266,24.264041900634766
29,3579.0,2,1980-03-01 00:00:00,1980-03-03 00:00:00,48.0,261.11488925366314,24.692307692307693,80.3076923076923,17.192307692307693,39.23076923076923,67.1099113983417,,,,33.253902435302734,45.980255126953125,166.4696044921875,86.16610717773438
30,3603.0,1,1980-03-05 06:00:00,1980-03-06 00:00:00,18.0,251.1907966094592,28.0,82.5,19.5,55.5,77.65241673604304,,,,4.529003620147705,50.76488494873047,31.434600830078125,
31,3719.0,1,1980-03-20 00:00:00,1980-03-21 00:00:00,24.0,252.97321181199283,44.31818181818182,57.68181818181818,18.545454545454547,48.81818181818182,45.487153606316745,,,,47.58222579956055,43.219398498535156,36.09993362426758,15.636366844177246
32,3719.0,2,1980-03-19 06:00:00,1980-03-20 00:00:00,18.0,252.97321181199283,44.31818181818182,57.68181818181818,18.545454545454547,48.81818181818182,45.487153606316745,,,,21.993141174316406,8.295368194580078,36.09141540527344,10.059259414672852
33,3719.0,3,1980-03-21 00:00:00,1980-03-21 06:00:00,6.0,252.97321181199283,44.31818181818182,57.68181818181818,18.545454545454547,48.81818181818182,45.487153606316745,,,,27.732166290283203,42.15850067138672,5.747544765472412,13.293037414550781
34,6344.0,1,1981-01-13 00:00:00,1981-01-13 06:00:00,6.0,210.51038392792077,40.05882352941177,59.38235294117647,21.08823529411765,32.64705882352941,50.71120532492949,,,,19.53238296508789,1.3145976066589355,27.41974639892578,8.265636444091797
35,6344.0,2,1981-01-12 12:00:00,1981-01-13 00:00:00,12.0,210.51038392792077,40.05882352941177,59.38235294117647,21.08823529411765,32.64705882352941,50.71120532492949,,,,19.53238296508789,1.3145976066589355,27.41974639892578,8.265636444091797
36,6431.0,1,1981-01-28 00:00:00,1981-01-28 12:00:00,12.0,211.23254451598496,28.306451612903224,57.53225806451613,14.564516129032258,21.29032258064516,63.751827988373954,,,,15.012049674987793,27.171688079833984,9.003511428833008,3.689479112625122
37,6431.0,2,1981-01-26 06:00:00,1981-01-28 00:00:00,42.0,211.23254451598496,28.306451612903224,57.53225806451613,14.564516129032258,21.29032258064516,63.751827988373954,,,,21.78948211669922,44.459388732910156,25.42311668395996,30.82395362854004
38,6534.0,1,1981-02-02 00:00:00,1981-02-03 18:00:00,42.0,262.93582263447087,29.785714285714285,73.28571428571429,23.142857142857142,50.142857142857146,76.22266770318946,,,,29.40400505065918,44.949302673339844,56.017601013183594,11.434237480163574
39,6618.0,1,1981-02-12 06:00:00,1981-02-13 00:00:00,18.0,206.7512021317676,34.0,68.0,18.5,50.0,69.56270935749086,,,,19.70598793029785,78.24725341796875,10.39871597290039,
40,6624.0,1,1981-02-13 06:00:00,1981-02-14 00:00:00,18.0,169.72796136018084,35.0,73.5,20.5,61.0,57.26657070467822,,,,14.243133544921875,35.561302185058594,29.66439437866211,
41,6704.0,1,1981-02-22 06:00:00,1981-02-22 18:00:00,12.0,164.62331177636838,35.25,66.0,25.5,57.0,55.74679140122646,,,,,,,
42,6718.0,1,1981-02-26 00:00:00,1981-02-26 18:00:00,18.0,220.7776613926168,27.954545454545453,69.4090909090909,22.363636363636363,39.95454545454545,72.06595886196152,,,,16.444429397583008,16.77922821044922,60.382877349853516,27.463138580322266
43,6718.0,2,1981-02-24 12:00:00,1981-02-26 00:00:00,36.0,220.7776613926168,27.954545454545453,69.4090909090909,22.363636363636363,39.95454545454545,72.06595886196152,,,,18.27368927001953,29.6024169921875,89.25358581542969,50.753173828125
44,6760.0,1,1981-03-04 00:00:00,1981-03-04 18:00:00,18.0,211.76817274830373,41.53846153846154,65.76923076923077,23.07692307692308,47.88461538461539,48.2073189137641,,,,35.982967376708984,17.75896644592285,4.452158451080322,
45,6760.0,2,1981-03-02 06:00:00,1981-03-04 00:00:00,42.0,211.76817274830373,41.53846153846154,65.76923076923077,23.07692307692308,47.88461538461539,48.2073189137641,,,,38.748531341552734,17.75896644592285,48.96732711791992,41.39621353149414
46,6783.0,1,1981-03-04 18:00:00,1981-03-05 06:00:00,12.0,193.08380753348888,36.75,71.25,24.75,58.5,60.952135973521216,,,,20.58031463623047,59.41557312011719,4.396355152130127,
47,6738.0,1,1981-03-13 00:00:00,1981-03-14 18:00:00,42.0,389.1700332671015,46.13709677419355,197.78225806451613,24.048387096774192,249.41129032258064,64.52851505513091,,,,8.352418899536133,17.914003372192383,53.909358978271484,15.749963760375977
48,6843.0,1,1981-03-13 12:00:00,1981-03-15 00:00:00,36.0,190.2604360415226,69.125,117.625,39.375,60.125,59.49568128949671,,,,18.509313583374023,28.176250457763672,44.65781021118164,11.663625717163086
49,6843.0,3,1981-03-15 00:00:00,1981-03-15 18:00:00,18.0,190.2604360415226,69.125,117.625,39.375,60.125,59.49568128949671,,,,18.205432891845703,21.21276092529297,17.262910842895508,1.28977370262146
50,6871.0,1,1981-03-17 00:00:00,1981-03-17 06:00:00,6.0,340.92266531373934,26.5,114.5,17.0,97.5,64.36499390510573,,,,15.638298034667969,3.3608145713806152,57.01588439941406,4.421158790588379
51,6871.0,3,1981-03-16 18:00:00,1981-03-17 00:00:00,6.0,340.92266531373934,26.5,114.5,17.0,97.5,64.36499390510573,,,,15.638298034667969,3.3608145713806152,57.01588439941406,4.421158790588379
52,6887.0,1,1981-03-18 06:00:00,1981-03-18 12:00:00,6.0,152.71511207720226,49.5,81.0,31.5,67.5,45.66587828372007,,,,,,,
53,6934.0,1,1981-03-28 00:00:00,1981-03-28 06:00:00,6.0,207.12825290538828,34.03846153846154,49.96153846153846,14.423076923076923,35.07692307692308,43.09167387941966,,,,13.796706199645996,22.682334899902344,38.698883056640625,23.61865997314453
54,6934.0,2,1981-03-27 06:00:00,1981-03-28 00:00:00,18.0,207.12825290538828,34.03846153846154,49.96153846153846,14.423076923076923,35.07692307692308,43.09167387941966,,,,13.796706199645996,22.682334899902344,38.698883056640625,23.61865997314453
55,6958.0,1,1981-03-28 12:00:00,1981-03-28 18:00:00,6.0,191.21197481341693,42.0,73.5,34.5,49.5,61.84976066244684,,,,,,,
56,6962.0,1,1981-03-29 00:00:00,1981-03-29 06:00:00,6.0,135.30142878607077,43.5,79.5,40.5,52.5,60.01395302838268,,,,39.5855827331543,104.29035186767578,11.787665367126465,1.6990453004837036
57,6965.0,1,1981-03-29 12:00:00,1981-03-30 00:00:00,12.0,216.03728804812027,32.625,73.875,20.25,58.125,72.52805323059016,,,,11.657429695129395,66.887451171875,22.074674606323242,1.699005126953125
58,6965.0,3,1981-03-30 00:00:00,1981-03-30 12:00:00,12.0,216.03728804812027,32.625,73.875,20.25,58.125,72.52805323059016,,,,11.657429695129395,66.887451171875,22.074674606323242,1.699005126953125
59,6985.0,1,1981-04-01 12:00:00,1981-04-02 00:00:00,12.0,256.11039546572454,28.5,64.5,18.375,47.625,69.13298790122039,,,,17.721750259399414,46.642051696777344,39.48017501831055,14.534562110900879
60,6994.0,1,1981-04-02 06:00:00,1981-04-02 12:00:00,6.0,170.78856805986922,40.5,66.0,30.0,64.5,20.868071450911344,,,,,,,
61,7205.0,1,1981-04-28 00:00:00,1981-04-28 12:00:00,12.0,167.75743784660892,66.75,123.75,42.75,62.25,71.48036201126786,,,,57.096473693847656,39.30652618408203,78.65028381347656,6.213162899017334
62,9350.0,1,1981-12-26 12:00:00,1981-12-26 18:00:00,6.0,135.77781674540813,33.0,69.0,27.0,54.0,60.17207592895234,,,,,,,
63,9515.0,1,1982-01-17 12:00:00,1982-01-18 12:00:00,24.0,181.5272015200577,47.16666666666666,73.83333333333333,20.5,49.833333333333336,52.18776299298002,,,,22.62112045288086,22.316675186157227,15.648597717285156,4.455075740814209
64,9605.0,1,1982-01-29 00:00:00,1982-01-30 00:00:00,24.0,243.9660214991752,36.0,69.0,21.3,41.1,68.79379203633786,,,,44.446044921875,37.98870849609375,45.93306350708008,45.00220489501953
65,9605.0,3,1982-01-30 00:00:00,1982-01-30 06:00:00,6.0,243.9660214991752,36.0,69.0,21.3,41.1,68.79379203633786,,,,35.10258865356445,32.0641975402832,15.22707462310791,
66,9621.0,1,1982-02-02 00:00:00,1982-02-02 12:00:00,12.0,246.3192772199908,34.6875,64.5,20.0625,40.3125,65.4628015018964,,,,18.435264587402344,10.643133163452148,45.09009552001953,
67,9621.0,2,1982-02-01 12:00:00,1982-02-02 00:00:00,12.0,246.3192772199908,34.6875,64.5,20.0625,40.3125,65.4628015018964,,,,18.435264587402344,10.643133163452148,45.09009552001953,
68,9680.0,1,1982-02-09 00:00:00,1982-02-10 12:00:00,36.0,259.6352870233766,24.23076923076923,75.57692307692308,13.384615384615383,37.15384615384615,65.24703520603808,,,,17.27600860595703,41.56571960449219,47.759605407714844,14.57131576538086
69,9680.0,2,1982-02-08 06:00:00,1982-02-09 00:00:00,18.0,259.6352870233766,24.23076923076923,75.57692307692308,13.384615384615383,37.15384615384615,65.24703520603808,,,,6.053316593170166,3.963305950164795,30.64157485961914,14.565542221069336
70,9719.0,1,1982-02-14 12:00:00,1982-02-15 06:00:00,18.0,248.86336713392112,26.307692307692307,60.0,13.615384615384617,40.38461538461539,47.60412453507397,,,,22.872859954833984,21.438549041748047,21.20437240600586,8.599952697753906
71,9758.0,1,1982-02-16 18:00:00,1982-02-18 00:00:00,30.0,297.04411169791786,37.89473684210526,133.26315789473685,21.23684210526316,88.02631578947368,71.40514997260104,,,,2.3767125606536865,35.8050537109375,91.94234466552734,14.881573677062988
72,9758.0,3,1982-02-18 00:00:00,1982-02-19 12:00:00,36.0,297.04411169791786,37.89473684210526,133.26315789473685,21.23684210526316,88.02631578947368,71.40514997260104,,,,12.118321418762207,62.83453369140625,92.08872985839844,2.2713217735290527
73,9804.0,1,1982-02-22 06:00:00,1982-02-22 12:00:00,6.0,120.4464536502676,24.0,67.5,12.0,51.0,51.52568199319604,,,,,,,
74,9810.0,1,1982-02-25 12:00:00,1982-02-27 06:00:00,42.0,228.67585223937616,22.666666666666668,75.58333333333333,16.75,39.25,71.77074537787344,,,,15.238701820373535,63.05115509033203,30.18486785888672,7.235809326171875
75,9810.0,2,1982-02-23 18:00:00,1982-02-24 00:00:00,6.0,228.67585223937616,22.666666666666668,75.58333333333333,16.75,39.25,71.77074537787344,,,,1.826503872871399,5.169314384460449,35.95146179199219,52.36705780029297
76,9892.0,1,1982-03-07 00:00:00,1982-03-07 12:00:00,12.0,293.3083054953904,24.6,99.0,17.7,74.4,78.68413971190718,,,,2.1074721813201904,9.09172248840332,67.74642181396484,31.314836502075195
77,9892.0,3,1982-03-06 12:00:00,1982-03-07 00:00:00,12.0,293.3083054953904,24.6,99.0,17.7,74.4,78.68413971190718,,,,2.1074721813201904,9.09172248840332,67.74642181396484,31.314836502075195
78,9900.0,1,1982-03-07 18:00:00,1982-03-08 00:00:00,6.0,290.5326660919894,24.0,68.25,21.0,48.75,78.94386349977592,,,,3.377873420715332,17.46343421936035,42.016571044921875,
79,9961.0,1,1982-03-15 06:00:00,1982-03-15 12:00:00,6.0,260.07287695763733,34.5,63.0,25.5,55.5,74.44480824420538,,,,,,,
80,9994.0,1,1982-03-20 00:00:00,1982-03-22 00:00:00,48.0,222.2687734374811,36.642857142857146,67.92857142857143,22.071428571428573,73.92857142857143,59.7679619192846,,,,54.19345474243164,113.68534088134766,40.962642669677734,6.070717811584473
81,9994.0,2,1982-03-19 06:00:00,1982-03-20 00:00:00,18.0,222.2687734374811,36.642857142857146,67.92857142857143,22.071428571428573,73.92857142857143,59.7679619192846,,,,30.4542293548584,21.772241592407227,40.96279525756836,1.0478719472885132
82,10016.0,1,1982-03-20 12:00:00,1982-03-20 18:00:00,6.0,169.9968645097484,45.0,84.0,37.5,67.5,67.9090092582285,,,,,,,
83,10064.0,1,1982-03-28 00:00:00,1982-03-30 12:00:00,60.0,231.21100875645283,23.142857142857142,78.96428571428571,13.285714285714286,39.10714285714285,57.40760991841595,,,,54.251991271972656,89.82299041748047,29.663747787475586,34.84483337402344
84,10064.0,2,1982-03-27 00:00:00,1982-03-28 00:00:00,24.0,231.21100875645283,23.142857142857142,78.96428571428571,13.285714285714286,39.10714285714285,57.40760991841595,,,,40.07284927368164,32.88372802734375,39.961605072021484,48.520660400390625
85,10096.0,1,1982-03-31 12:00:00,1982-03-31 18:00:00,6.0,215.3839341936347,30.75,105.0,17.25,89.25,56.26052674510952,,,,,,,
86,10251.0,1,1982-04-19 06:00:00,1982-04-19 12:00:00,6.0,231.6872516211771,37.5,114.0,27.0,103.5,52.70478686864036,,,,,,,
87,12271.0,1,1982-12-07 06:00:00,1982-12-09 12:00:00,54.0,210.0765405748564,32.166666666666664,78.83333333333333,23.0,50.833333333333336,68.00697591724699,,,,19.992429733276367,83.2018051147461,26.186336517333984,1.2643864154815674
88,12302.0,1,1982-12-10 18:00:00,1982-12-12 00:00:00,30.0,185.9676341878809,30.0,74.4,20.4,53.1,62.43809417339956,,,,3.582700252532959,23.897296905517578,19.86362075805664,
89,12590.0,1,1983-01-20 12:00:00,1983-01-21 12:00:00,24.0,168.69752182863058,42.0,64.125,19.0,45.5,43.99696056790521,,,,7.197999477386475,3.2851059436798096,18.85065269470215,
90,12616.0,1,1983-01-21 18:00:00,1983-01-22 00:00:00,6.0,136.1814922325024,43.5,72.0,24.0,64.5,28.624517694517927,,,,21.791765213012695,7.79567289352417,13.8327054977417,
91,12631.0,1,1983-01-25 00:00:00,1983-01-25 18:00:00,18.0,181.6498527684448,55.84615384615385,93.92307692307692,23.53846153846154,48.46153846153846,56.070790281497175,,,,24.80599021911621,7.713979721069336,18.205684661865234,21.039295196533203
92,12631.0,2,1983-01-24 12:00:00,1983-01-25 00:00:00,12.0,181.6498527684448,55.84615384615385,93.92307692307692,23.53846153846154,48.46153846153846,56.070790281497175,,,,24.80599021911621,7.713979721069336,18.205684661865234,21.039295196533203
93,12649.0,1,1983-01-26 12:00:00,1983-01-28 12:00:00,48.0,162.77600128991338,33.0,75.0,21.0,57.333333333333336,45.31348699250562,,,,18.854969024658203,130.1056671142578,37.91203689575195,3.052910327911377
94,12779.0,1,1983-02-09 12:00:00,1983-02-10 00:00:00,12.0,425.25754541243,27.692307692307693,149.8846153846154,22.03846153846154,115.73076923076924,76.98647874768302,,,,1.4404569864273071,2.446627140045166,39.7265625,
95,12918.0,1,1983-02-28 00:00:00,1983-03-01 00:00:00,24.0,220.85391539627832,30.97058823529412,72.61764705882354,18.352941176470587,46.85294117647059,70.25818989291585,,,,49.25079345703125,113.86074829101562,52.028533935546875,3.9171886444091797
96,12918.0,2,1983-02-27 00:00:00,1983-02-28 00:00:00,24.0,220.85391539627832,30.97058823529412,72.61764705882354,18.352941176470587,46.85294117647059,70.25818989291585,,,,37.851829528808594,31.208511352539062,82.05026245117188,22.12287139892578
97,12918.0,3,1983-03-01 00:00:00,1983-03-02 06:00:00,30.0,220.85391539627832,30.97058823529412,72.61764705882354,18.352941176470587,46.85294117647059,70.25818989291585,,,,28.58989715576172,126.82489013671875,39.90717315673828,
98,12973.0,1,1983-03-07 00:00:00,1983-03-08 06:00:00,30.0,229.73706454247647,32.3,68.8,18.3,39.9,58.6671344852713,,,,54.363346099853516,67.84776306152344,45.67328643798828,6.862595558166504
99,12973.0,2,1983-03-06 06:00:00,1983-03-07 00:00:00,18.0,229.73706454247647,32.3,68.8,18.3,39.9,58.6671344852713,,,,48.64881134033203,23.662212371826172,12.779230117797852,6.858300685882568
100,13011.0,1,1983-03-09 12:00:00,1983-03-09 18:00:00,6.0,240.2021225805453,27.75,79.5,22.5,52.5,78.49997984819521,,,,,,,
101,13022.0,1,1983-03-10 06:00:00,1983-03-11 00:00:00,18.0,251.5673486372096,29.0,75.0,21.5,53.5,75.13866855342646,,,,8.30305290222168,48.19732666015625,24.694204330444336,
102,13034.0,1,1983-03-13 00:00:00,1983-03-13 18:00:00,18.0,215.169230490825,25.2,65.1,11.85,34.8,59.31899964226077,,,,,4.56217622756958,116.30738830566406,1.930637240409851
103,13034.0,2,1983-03-12 12:00:00,1983-03-13 00:00:00,12.0,215.169230490825,25.2,65.1,11.85,34.8,59.31899964226077,,,,,4.56217622756958,116.30738830566406,1.930637240409851
104,13054.0,1,1983-03-13 00:00:00,1983-03-13 06:00:00,6.0,263.74390458289486,30.0,99.0,22.5,82.5,74.99157675019933,,,,,4.56217622756958,116.30738830566406,1.930637240409851
105,13060.0,1,1983-03-13 12:00:00,1983-03-13 18:00:00,6.0,233.45125968196305,33.0,106.5,18.0,88.5,63.24257608030803,,,,,,,
106,13063.0,1,1983-03-16 00:00:00,1983-03-16 18:00:00,18.0,243.40565907732,27.681818181818183,63.81818181818182,12.681818181818182,41.59090909090909,58.252318893628285,,,,2.433722496032715,1.6597375869750977,57.30876159667969,37.404624938964844
107,13063.0,2,1983-03-15 12:00:00,1983-03-16 00:00:00,12.0,243.40565907732,27.681818181818183,63.81818181818182,12.681818181818182,41.59090909090909,58.252318893628285,,,,2.433722496032715,1.6597375869750977,57.30876159667969,37.404624938964844
108,13063.0,3,1983-03-14 00:00:00,1983-03-14 18:00:00,18.0,243.40565907732,27.681818181818183,63.81818181818182,12.681818181818182,41.59090909090909,58.252318893628285,,,,17.98638343811035,7.133495807647705,53.31846618652344,1.3802580833435059
109,13082.0,1,1983-03-16 00:00:00,1983-03-16 18:00:00,18.0,323.7946030475844,23.625,100.125,15.75,80.25,69.37925860606157,,,,2.433722496032715,1.6597375869750977,57.30876159667969,37.404624938964844
110,13082.0,2,1983-03-15 18:00:00,1983-03-16 00:00:00,6.0,323.7946030475844,23.625,100.125,15.75,80.25,69.37925860606157,,,,2.433722496032715,1.6597375869750977,57.30876159667969,37.404624938964844
111,13131.0,1,1983-03-23 06:00:00,1983-03-26 00:00:00,66.0,244.6549764334779,30.84375,68.625,19.21875,48.375,66.22477259673266,,,,48.21450424194336,115.6408920288086,51.77483367919922,6.901300430297852
112,13202.0,1,1983-04-01 06:00:00,1983-04-01 12:00:00,6.0,258.03062677210164,26.75,58.25,15.5,46.0,52.99819971564662,,,,,,,
113,13216.0,1,1983-04-02 12:00:00,1983-04-03 06:00:00,18.0,235.9791048133104,24.9375,66.0,11.4375,47.625,65.94121798220054,,,,1.762945532798767,20.32122230529785,34.5968132019043,5.349045753479004
114,13230.0,1,1983-04-04 18:00:00,1983-04-06 18:00:00,48.0,283.26849034101417,23.045454545454547,79.5,11.181818181818182,43.90909090909091,64.59742876840451,,,,39.610477447509766,13.66930866241455,119.16679382324219,27.682598114013672
115,13275.0,1,1983-04-11 00:00:00,1983-04-12 18:00:00,42.0,262.5209826102231,23.53846153846154,71.42307692307692,16.5,42.57692307692308,73.3211531781162,,,,31.973886489868164,81.61597442626953,225.34796142578125,22.62594985961914
116,13275.0,2,1983-04-10 12:00:00,1983-04-11 00:00:00,12.0,262.5209826102231,23.53846153846154,71.42307692307692,16.5,42.57692307692308,73.3211531781162,,,,6.2004289627075195,21.80467987060547,115.29691314697266,15.02376651763916
117,13304.0,1,1983-04-13 06:00:00,1983-04-13 12:00:00,6.0,400.8266621856279,22.5,78.0,13.5,45.0,81.95639411129005,,,,,,,
118,13309.0,1,1983-04-13 18:00:00,1983-04-14 00:00:00,6.0,412.028356230353,24.0,101.25,18.0,85.5,78.81357194180973,,,,21.765975952148438,44.551025390625,99.9721450805664,14.88616943359375
119,13309.0,3,1983-04-14 00:00:00,1983-04-14 06:00:00,6.0,412.028356230353,24.0,101.25,18.0,85.5,78.81357194180973,,,,21.765975952148438,44.551025390625,99.9721450805664,14.88616943359375
120,13464.0,1,1983-05-02 06:00:00,1983-05-02 12:00:00,6.0,364.3290100176635,25.5,106.5,21.0,88.5,63.31402598020094,,,,,,,
121,13467.0,1,1983-05-02 12:00:00,1983-05-03 00:00:00,12.0,270.6590882214901,27.75,67.5,24.75,48.75,74.13199555043681,,,,9.390936851501465,8.5567626953125,166.96421813964844,5.3146562576293945
122,13470.0,1,1983-05-02 18:00:00,1983-05-03 00:00:00,6.0,343.37744964429663,27.0,109.5,24.0,93.0,57.44211291209781,,,,9.390936851501465,8.5567626953125,166.96421813964844,5.3146562576293945
123,13472.0,1,1983-05-03 06:00:00,1983-05-04 00:00:00,18.0,251.38656574360635,33.75,70.125,24.0,54.0,59.99524522714074,,,,26.900026321411133,33.95614242553711,83.83899688720703,3.405503511428833
124,13472.0,3,1983-05-04 00:00:00,1983-05-04 06:00:00,6.0,251.38656574360635,33.75,70.125,24.0,54.0,59.99524522714074,,,,26.900026321411133,33.95614242553711,83.83899688720703,3.405503511428833
125,13666.0,1,1983-05-25 06:00:00,1983-05-25 12:00:00,6.0,264.9834192458039,52.375,121.0,32.25,108.375,52.26193814209387,,,,,,,
126,13684.0,1,1983-05-26 12:00:00,1983-05-26 18:00:00,6.0,209.93262437474783,25.5,69.0,28.5,48.0,72.9657741890367,,,,,,,
127,15502.0,1,1983-12-12 12:00:00,1983-12-13 06:00:00,18.0,183.4958471181208,35.4,55.9,19.6,182.5,69.63087931527362,,,,19.792327880859375,17.81009292602539,14.41749382019043,
128,16233.0,1,1984-03-15 00:00:00,1984-03-18 00:00:00,72.0,218.57663899268903,36.88235294117647,59.73529411764706,20.11764705882353,171.0,65.86561100602685,,,,72.06102752685547,224.4162139892578,62.04117202758789,110.4388427734375
