,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,freeze,prec
0,2861.0,1.0,1979-12-02 00:00:00,1979-12-02 18:00:00,18.0,,,,152.0878597892328,224.91021331187994 degree,1.5771974325180054,13.718994140625
1,2861.0,2.0,1979-12-01 00:00:00,1979-12-02 00:00:00,24.0,,,,245.0024409639672,220.23760859065467 degree,1.7695459127426147,17.5335693359375
2,2871.0,1.0,1979-12-09 06:00:00,1979-12-09 18:00:00,12.0,,,,108.57629970551012,231.68037841051355 degree,1.770838975906372,5.6766357421875
3,2871.0,2.0,1979-12-08 06:00:00,1979-12-09 00:00:00,18.0,,,,149.77087931525034,237.0652245325259 degree,1.48770272731781,8.9854736328125
4,2975.0,1.0,1979-12-16 12:00:00,1979-12-17 00:00:00,12.0,,,,69.22819411348405,270.4320425315212 degree,-0.05595444515347481,
5,2975.0,3.0,1979-12-17 00:00:00,1979-12-17 06:00:00,6.0,,,,272.28263691189653,238.35255709171548 degree,-1.2888569831848145,17.3525390625
6,2988.0,1.0,1979-12-21 00:00:00,1979-12-22 12:00:00,36.0,,,,191.855144925789,238.21083942230604 degree,-0.16470465064048767,15.127197265625
7,3026.0,1.0,1979-12-24 06:00:00,1979-12-24 12:00:00,6.0,,,,83.56968752498157,263.4872290823872 degree,0.13864314556121826,3.0787353515625
8,3033.0,1.0,1979-12-24 18:00:00,1979-12-25 00:00:00,6.0,,,,147.72054800556822,239.33782054715033 degree,0.5504422187805176,14.5152587890625
9,3033.0,3.0,1979-12-25 00:00:00,1979-12-25 12:00:00,12.0,,,,97.34333648259346,296.1117071594455 degree,0.49745243787765503,
10,3038.0,1.0,1979-12-28 00:00:00,1979-12-28 18:00:00,18.0,,,,76.21462891743438,282.46317475764266 degree,0.2351892739534378,6.14013671875
11,3038.0,2.0,1979-12-27 00:00:00,1979-12-28 00:00:00,24.0,,,,116.04056500575203,230.50413366400986 degree,-0.03305575251579285,9.58294677734375
12,3065.0,1.0,1979-12-30 12:00:00,1979-12-31 00:00:00,12.0,,,,76.0784307099659,227.3018853535805 degree,-1.2724319696426392,11.966064453125
13,3137.0,1.0,1980-01-07 18:00:00,1980-01-08 00:00:00,6.0,,,,47.46926477251343,241.78506602468397 degree,0.24429328739643097,2.23193359375
14,3204.0,1.0,1980-01-15 00:00:00,1980-01-15 06:00:00,6.0,,,,101.45317228082553,232.9664085188166 degree,-0.47485285997390747,3.2061767578125
15,3223.0,1.0,1980-01-17 18:00:00,1980-01-18 12:00:00,18.0,,,,114.06570190186487,202.5035552575598 degree,-0.5194923281669617,13.5150146484375
16,3253.0,1.0,1980-01-24 00:00:00,1980-01-25 00:00:00,24.0,,,,205.59645320464247,249.36328996963186 degree,0.033346328884363174,26.1923828125
17,3253.0,2.0,1980-01-22 06:00:00,1980-01-24 00:00:00,42.0,,,,186.14644165551059,239.90861602748305 degree,-0.6444156765937805,40.0352783203125
18,3281.0,1.0,1980-01-25 12:00:00,1980-01-25 18:00:00,6.0,,,,182.91411547104903,204.66874838608607 degree,-1.1100342273712158,21.281982421875
19,3401.0,1.0,1980-02-12 00:00:00,1980-02-13 00:00:00,24.0,,,,195.92355339203638,276.0858156297321 degree,1.0331134796142578,14.0933837890625
20,3401.0,2.0,1980-02-10 12:00:00,1980-02-12 00:00:00,36.0,,,,162.55026290352362,236.04582362864178 degree,1.0937995910644531,10.11962890625
21,3401.0,3.0,1980-02-13 00:00:00,1980-02-15 00:00:00,48.0,,,,139.75763844492096,234.50997878318378 degree,0.7155613303184509,
22,3465.0,1.0,1980-02-18 00:00:00,1980-02-19 12:00:00,36.0,,,,137.97359728725573,219.02575830965966 degree,-0.12550292909145355,22.865234375
23,3465.0,2.0,1980-02-17 18:00:00,1980-02-18 00:00:00,6.0,,,,61.03204772258565,227.22221424167648 degree,-0.48015907406806946,8.810302734375
24,3486.0,1.0,1980-02-21 00:00:00,1980-02-21 18:00:00,18.0,,,,132.36816024445258,231.69766913492586 degree,0.7306007742881775,38.11572265625
25,3486.0,2.0,1980-02-20 06:00:00,1980-02-21 00:00:00,18.0,,,,112.83349120415633,228.60132315202642 degree,-0.4841822683811188,9.693115234375
26,3540.0,1.0,1980-02-26 00:00:00,1980-02-27 00:00:00,24.0,,,,324.2958653672274,257.76348581339664 degree,1.2431890964508057,23.436767578125
27,3540.0,2.0,1980-02-25 00:00:00,1980-02-26 00:00:00,24.0,,,,311.48405366964784,235.85804362807733 degree,0.42412084341049194,46.357177734375
28,6344.0,1.0,1981-01-13 00:00:00,1981-01-13 06:00:00,6.0,,,,51.98590908892495,270.7111760870372 degree,-0.24086928367614746,1.0098876953125
29,6344.0,2.0,1981-01-12 12:00:00,1981-01-13 00:00:00,12.0,,,,201.50594699258255,239.79924317723248 degree,1.0708223581314087,10.87939453125
30,6431.0,1.0,1981-01-28 00:00:00,1981-01-28 12:00:00,12.0,,,,244.6083712508865,271.1366008508976 degree,-1.1696388721466064,15.3277587890625
31,6431.0,2.0,1981-01-26 06:00:00,1981-01-28 00:00:00,42.0,,,,140.5529652193181,229.00979141178124 degree,-0.6155412793159485,50.50335693359375
32,6534.0,1.0,1981-02-02 00:00:00,1981-02-03 18:00:00,42.0,,,,208.27159615183749,168.63874752711612 degree,-0.9889500737190247,31.967529296875
33,6618.0,1.0,1981-02-12 06:00:00,1981-02-13 00:00:00,18.0,,,,171.1127538713782,251.94196875166728 degree,1.295480728149414,20.21044921875
34,6624.0,1.0,1981-02-13 06:00:00,1981-02-14 00:00:00,18.0,,,,240.58399191477423,208.65298437164108 degree,0.27723947167396545,46.453369140625
35,6704.0,1.0,1981-02-22 06:00:00,1981-02-22 18:00:00,12.0,,,,129.20007054424093,226.35538568887307 degree,0.8514078259468079,14.491943359375
36,6718.0,1.0,1981-02-26 00:00:00,1981-02-26 18:00:00,18.0,,,,202.17506365818807,259.4747562815623 degree,0.2696758210659027,18.81494140625
37,6718.0,2.0,1981-02-24 12:00:00,1981-02-26 00:00:00,36.0,,,,164.4991308594591,230.3698701486115 degree,0.09220747649669647,11.67333984375
38,9350.0,1.0,1981-12-26 12:00:00,1981-12-26 18:00:00,6.0,,,,83.59987036518345,258.39099410442924 degree,0.11477850377559662,4.601318359375
39,9515.0,1.0,1982-01-17 12:00:00,1982-01-18 12:00:00,24.0,,,,211.51648766405225,205.52775331060346 degree,0.7294768691062927,10.2664794921875
40,9605.0,1.0,1982-01-29 00:00:00,1982-01-30 00:00:00,24.0,,,,213.94311593010076,221.47436422565912 degree,-0.9206549525260925,17.44720458984375
41,9605.0,3.0,1982-01-30 00:00:00,1982-01-30 06:00:00,6.0,,,,98.5617495453735,259.4046144806482 degree,-0.472098708152771,7.533203125
42,9621.0,1.0,1982-02-02 00:00:00,1982-02-02 12:00:00,12.0,,,,165.1375764010083,237.69827235619803 degree,-1.1192419528961182,6.65771484375
43,9621.0,2.0,1982-02-01 12:00:00,1982-02-02 00:00:00,12.0,,,,167.87678074493616,218.07016775788261 degree,0.30117714405059814,14.949462890625
44,9680.0,1.0,1982-02-09 00:00:00,1982-02-10 12:00:00,36.0,,,,299.34217938650016,261.27232533375695 degree,0.320466011762619,16.6180419921875
45,9680.0,2.0,1982-02-08 06:00:00,1982-02-09 00:00:00,18.0,,,,65.06165197961865,232.54811695620072 degree,-0.7387678623199463,
46,9719.0,1.0,1982-02-14 12:00:00,1982-02-15 06:00:00,18.0,,,,215.8399214173784,218.292266722612 degree,0.604352593421936,3.68359375
47,9758.0,1.0,1982-02-16 18:00:00,1982-02-18 00:00:00,30.0,,,,98.25543062657208,141.7178851445197 degree,-1.0128109455108643,25.2109375
48,9758.0,3.0,1982-02-18 00:00:00,1982-02-19 12:00:00,36.0,,,,329.68896275490073,247.88344745377782 degree,-0.7843100428581238,79.486328125
49,9804.0,1.0,1982-02-22 06:00:00,1982-02-22 12:00:00,6.0,,,,41.24745477594808,214.77848755494733 degree,-0.8925177454948425,
50,9810.0,1.0,1982-02-25 12:00:00,1982-02-27 06:00:00,42.0,,,,129.58632952486977,265.37094377693404 degree,0.08651816099882126,8.91259765625
51,9810.0,2.0,1982-02-23 18:00:00,1982-02-24 00:00:00,6.0,,,,42.491810337544564,238.4255893041386 degree,-1.7215379476547241,2.1165771484375
52,12271.0,1.0,1982-12-07 06:00:00,1982-12-09 12:00:00,54.0,,,,327.00799296037474,236.5474373095512 degree,-0.4501476287841797,88.043701171875
53,12302.0,1.0,1982-12-10 18:00:00,1982-12-12 00:00:00,30.0,,,,174.55118305602576,205.1600084037811 degree,1.4292789697647095,3.8974609375
54,12590.0,1.0,1983-01-20 12:00:00,1983-01-21 12:00:00,24.0,,,,112.03563420152989,248.7918804260387 degree,1.8997666835784912,5.347412109375
55,12616.0,1.0,1983-01-21 18:00:00,1983-01-22 00:00:00,6.0,,,,74.3161002527589,213.1936398633755 degree,1.4949355125427246,2.197021484375
56,12631.0,1.0,1983-01-25 00:00:00,1983-01-25 18:00:00,18.0,,,,102.4619301440644,211.97219255957168 degree,0.7729352712631226,1.729736328125
57,12631.0,2.0,1983-01-24 12:00:00,1983-01-25 00:00:00,12.0,,,,171.24033932316613,210.4777227292338 degree,2.355621576309204,6.314208984375
58,12649.0,1.0,1983-01-26 12:00:00,1983-01-28 12:00:00,48.0,,,,365.582713368715,163.8257333202032 degree,-0.5572027564048767,106.72900390625
59,12779.0,1.0,1983-02-09 12:00:00,1983-02-10 00:00:00,12.0,,,,32.963274567055066,284.84728284826497 degree,-0.8967560529708862,2.5802001953125
60,12918.0,1.0,1983-02-28 00:00:00,1983-03-01 00:00:00,24.0,,,,238.8557819051704,221.72011130340255 degree,-0.012550774961709976,42.329345703125
61,12918.0,2.0,1983-02-27 00:00:00,1983-02-28 00:00:00,24.0,,,,186.1136687602412,224.72221715821794 degree,-0.2061219960451126,17.3089599609375
62,15502.0,1.0,1983-12-12 12:00:00,1983-12-13 06:00:00,18.0,,,,83.83190879683504,221.41205899732773 degree,0.7783377170562744,5.8258056640625
63,18574.0,1.0,1984-12-11 06:00:00,1984-12-11 12:00:00,6.0,,,,202.31182510364476,270.39437186130897 degree,0.43214142322540283,3.111083984375
64,18606.0,1.0,1984-12-15 00:00:00,1984-12-15 12:00:00,12.0,,,,52.8802128832581,255.19774179529009 degree,0.014743531122803688,3.751708984375
65,18606.0,3.0,1984-12-14 12:00:00,1984-12-15 00:00:00,12.0,,,,350.16417096694164,239.5670666459662 degree,-0.613914966583252,31.3740234375
66,18713.0,1.0,1984-12-29 00:00:00,1984-12-29 18:00:00,18.0,,,,221.88752233696144,230.84954081395367 degree,-0.5910788178443909,11.160400390625
67,18713.0,2.0,1984-12-28 06:00:00,1984-12-29 00:00:00,18.0,,,,77.58027907858934,201.20711272514885 degree,-1.7754946947097778,7.816650390625
68,18868.0,1.0,1985-01-17 00:00:00,1985-01-17 06:00:00,6.0,,,,115.34365596100395,277.4899234706837 degree,-0.0931166484951973,2.933837890625
69,18875.0,1.0,1985-01-17 12:00:00,1985-01-17 18:00:00,6.0,,,,166.91986149375586,246.70495012519734 degree,-0.8480850458145142,11.7322998046875
70,18875.0,3.0,1985-01-19 12:00:00,1985-01-19 18:00:00,6.0,,,,66.81440596013073,249.40506852795863 degree,0.05616074427962303,
71,18924.0,1.0,1985-01-24 12:00:00,1985-01-24 18:00:00,6.0,,,,47.24805191599104,239.89802300014824 degree,0.8589332103729248,
72,21526.0,1.0,1985-12-05 06:00:00,1985-12-07 00:00:00,42.0,,,,157.7363155626572,194.54396827115184 degree,2.0572714805603027,9.4908447265625
73,21526.0,2.0,1985-12-04 06:00:00,1985-12-04 12:00:00,6.0,,,,82.54691160790648,234.17280212448662 degree,1.2369728088378906,2.37457275390625
74,21689.0,1.0,1985-12-27 06:00:00,1985-12-27 12:00:00,6.0,,,,81.3231144812002,155.96386782033696 degree,-1.6246625185012817,9.9476318359375
75,21687.0,1.0,1985-12-27 18:00:00,1985-12-28 18:00:00,24.0,,,,143.94688104297987,265.21461271285483 degree,-0.4713517129421234,5.9207763671875
76,21695.0,1.0,1985-12-28 06:00:00,1985-12-28 18:00:00,12.0,,,,143.94688104297987,265.21461271285483 degree,-0.4714256525039673,5.9207763671875
77,21857.0,1.0,1986-01-20 12:00:00,1986-01-22 00:00:00,36.0,,,,66.80509698760018,129.94247224507043 degree,-0.3937792181968689,8.1251220703125
78,21932.0,1.0,1986-02-01 18:00:00,1986-02-02 18:00:00,24.0,,,,87.63891918026096,230.90334025867193 degree,0.16174738109111786,4.325439453125
79,22075.0,1.0,1986-02-19 06:00:00,1986-02-19 18:00:00,12.0,,,,102.09545974917904,252.35361319030525 degree,-0.1238219365477562,1.649169921875
80,22083.0,1.0,1986-02-20 06:00:00,1986-02-20 12:00:00,6.0,,,,218.2540076522762,220.10195578922287 degree,-0.5084260106086731,11.075439453125
81,24571.0,1.0,1986-12-06 00:00:00,1986-12-07 00:00:00,24.0,,,,214.61258135433914,259.87597771829326 degree,1.5189939737319946,36.1728515625
82,24571.0,2.0,1986-12-01 00:00:00,1986-12-06 00:00:00,120.0,,,,260.1397234771402,253.99095749938368 degree,1.4271812438964844,110.9559326171875
83,24668.0,1.0,1986-12-11 12:00:00,1986-12-11 18:00:00,6.0,,,,186.55675353316482,171.10584121416704 degree,-0.869801938533783,17.331298828125
84,24738.0,1.0,1986-12-21 00:00:00,1986-12-21 12:00:00,12.0,,,,187.8098034237918,291.81494410691715 degree,-0.18880072236061096,11.8575439453125
85,24738.0,2.0,1986-12-20 06:00:00,1986-12-21 00:00:00,18.0,,,,191.49576447199982,216.86360835581394 degree,0.17671924829483032,11.1173095703125
86,25043.0,1.0,1987-01-28 00:00:00,1987-01-28 12:00:00,12.0,,,,64.77573499975068,267.95052326307604 degree,1.1418871879577637,3.689453125
87,25043.0,3.0,1987-01-27 18:00:00,1987-01-28 00:00:00,6.0,,,,101.63055283081238,200.5056188596239 degree,-0.8941595554351807,7.416015625
88,25053.0,1.0,1987-01-28 12:00:00,1987-01-28 18:00:00,6.0,,,,64.77573499975068,267.95052326307604 degree,1.035547137260437,3.57421875
89,25132.0,1.0,1987-02-11 00:00:00,1987-02-12 06:00:00,30.0,,,,156.68616522584887,245.20218074771805 degree,1.7483923435211182,22.148193359375
90,25132.0,2.0,1987-02-10 00:00:00,1987-02-11 00:00:00,24.0,,,,214.4690243459522,231.91669796076897 degree,1.1625595092773438,13.361572265625
91,27845.0,1.0,1987-12-30 00:00:00,1988-01-01 18:00:00,66.0,,,,270.66916509361863,219.91794602291807 degree,1.365118384361267,78.201416015625
92,27845.0,2.0,1987-12-28 00:00:00,1987-12-30 00:00:00,48.0,,,,277.385131197328,243.07949822194408 degree,1.334430456161499,63.087646484375
93,27886.0,1.0,1988-01-02 18:00:00,1988-01-03 00:00:00,6.0,,,,166.81436136831897,234.83272120928245 degree,0.5372479557991028,14.5009765625
94,27905.0,1.0,1988-01-08 00:00:00,1988-01-08 12:00:00,12.0,,,,195.8267275668669,272.6804023939941 degree,0.33013713359832764,6.628173828125
95,27905.0,2.0,1988-01-07 12:00:00,1988-01-08 00:00:00,12.0,,,,213.60822612450616,242.90596375275283 degree,0.38487696647644043,14.1646728515625
96,28022.0,1.0,1988-01-19 12:00:00,1988-01-21 00:00:00,36.0,,,,237.83982853102276,185.52694758758872 degree,1.023924708366394,63.965576171875
97,28022.0,3.0,1988-01-21 00:00:00,1988-01-21 18:00:00,18.0,,,,48.16423284420239,286.6299798579193 degree,0.6318230032920837,
98,28081.0,1.0,1988-01-26 18:00:00,1988-01-27 00:00:00,6.0,,,,63.021080494467085,258.57456735818846 degree,-0.7417325377464294,
99,28230.0,1.0,1988-02-18 00:00:00,1988-02-20 00:00:00,48.0,,,,158.00416189835116,250.7968360283214 degree,0.9507690668106079,39.383056640625
100,28230.0,2.0,1988-02-17 18:00:00,1988-02-18 00:00:00,6.0,,,,213.01461974348123,214.30216154683535 degree,0.9814799427986145,4.5570068359375
101,28310.0,1.0,1988-02-25 00:00:00,1988-02-25 12:00:00,12.0,,,,79.18175997843593,317.5232236355904 degree,0.7198407649993896,4.67852783203125
102,28310.0,2.0,1988-02-24 18:00:00,1988-02-25 00:00:00,6.0,,,,82.73240527105291,280.4945201177652 degree,-0.13835926353931427,1.21240234375
103,28297.0,1.0,1988-02-25 12:00:00,1988-02-26 06:00:00,18.0,,,,186.6019653293189,268.1996057082736 degree,0.7302089333534241,3.0595703125
104,30769.0,1.0,1988-12-01 06:00:00,1988-12-02 06:00:00,24.0,,,,118.1625756062114,236.43876603450005 degree,-inf,4.7752685546875
105,30776.0,1.0,1988-12-02 06:00:00,1988-12-02 12:00:00,6.0,,,,118.1625756062114,236.43876603450005 degree,-inf,3.68988037109375
106,30913.0,1.0,1988-12-29 00:00:00,1988-12-29 18:00:00,18.0,,,,197.33246812083436,234.93356260334482 degree,1.2012970447540283,32.0576171875
107,30913.0,2.0,1988-12-26 06:00:00,1988-12-29 00:00:00,66.0,,,,252.0636968213179,218.1029694444529 degree,0.9783186912536621,59.14453125
108,30913.0,3.0,1988-12-23 06:00:00,1988-12-23 18:00:00,12.0,,,,77.57117719712144,245.07597226353076 degree,0.503449022769928,
109,31016.0,1.0,1989-01-04 00:00:00,1989-01-06 12:00:00,60.0,,,,331.37056628139146,167.71987004551556 degree,-1.1268903017044067,176.23291015625
110,31016.0,2.0,1989-01-03 06:00:00,1989-01-04 00:00:00,18.0,,,,176.6730726463141,223.13391922486886 degree,-0.1206020787358284,24.02734375
111,31202.0,1.0,1989-01-29 18:00:00,1989-01-30 06:00:00,12.0,,,,151.6988498946081,248.0119823359315 degree,0.3423294425010681,9.4615478515625
112,31225.0,1.0,1989-02-03 00:00:00,1989-02-03 18:00:00,18.0,,,,278.48892110122756,245.98946571411565 degree,-0.14515076577663422,39.056396484375
113,31225.0,2.0,1989-02-01 12:00:00,1989-02-03 00:00:00,36.0,,,,145.15132502408824,215.20764617599676 degree,-0.39491838216781616,19.8623046875
114,31322.0,1.0,1989-02-12 06:00:00,1989-02-12 12:00:00,6.0,,,,134.43643539607245,234.71808761995047 degree,-0.9908581972122192,2.5546875
115,31344.0,1.0,1989-02-14 18:00:00,1989-02-15 00:00:00,6.0,,,,147.94742432660541,262.6636922599746 degree,-1.8252016305923462,15.923095703125
116,31344.0,3.0,1989-02-15 00:00:00,1989-02-15 18:00:00,18.0,,,,248.65214599051606,258.2548724209533 degree,-1.2040952444076538,19.447265625
117,31359.0,1.0,1989-02-23 00:00:00,1989-02-24 06:00:00,30.0,,,,265.0101552956917,242.68810045021124 degree,0.08708369731903076,23.98681640625
118,31359.0,2.0,1989-02-19 06:00:00,1989-02-23 00:00:00,90.0,,,,141.36449165680833,252.43039928154656 degree,-0.29944470524787903,13.852783203125
119,33946.0,1.0,1989-12-07 00:00:00,1989-12-08 12:00:00,36.0,,,,216.25859422149088,226.36091512577136 degree,1.2702734470367432,38.436279296875
120,33946.0,2.0,1989-12-03 12:00:00,1989-12-07 00:00:00,84.0,,,,330.33653415380024,242.12685819719727 degree,1.7474279403686523,83.127685546875
121,34037.0,1.0,1989-12-16 00:00:00,1989-12-16 18:00:00,18.0,,,,187.2497854902132,253.24571233194527 degree,0.8352242708206177,14.60394287109375
122,34037.0,2.0,1989-12-15 00:00:00,1989-12-16 00:00:00,24.0,,,,170.4044710540731,227.19094848744706 degree,0.712962806224823,17.0096435546875
123,34051.0,1.0,1989-12-17 06:00:00,1989-12-18 00:00:00,18.0,,,,194.72204868133952,225.03696365495136 degree,0.7595193982124329,11.628662109375
124,34284.0,1.0,1990-01-16 00:00:00,1990-01-20 00:00:00,96.0,,,,332.3869399535394,242.88597477590787 degree,1.41250479221344,81.498291015625
125,34284.0,2.0,1990-01-15 06:00:00,1990-01-16 00:00:00,18.0,,,,121.20469090297433,223.06569030193836 degree,-0.4500100910663605,8.5985107421875
126,34336.0,1.0,1990-01-20 06:00:00,1990-01-20 12:00:00,6.0,,,,229.13295169576529,255.76109057198116 degree,1.1680986881256104,7.07421875
127,34340.0,1.0,1990-01-20 18:00:00,1990-01-21 00:00:00,6.0,,,,164.95827616259504,254.31668116885464 degree,1.2159643173217773,5.8271484375
128,34384.0,1.0,1990-01-25 06:00:00,1990-01-26 00:00:00,18.0,,,,129.8003632904299,246.44706866728475 degree,1.5198794603347778,27.630126953125
129,34384.0,3.0,1990-01-26 00:00:00,1990-01-27 12:00:00,36.0,,,,108.05385648534704,246.54796241481756 degree,0.2891515791416168,8.9599609375
130,34388.0,1.0,1990-01-25 06:00:00,1990-01-25 12:00:00,6.0,,,,129.8003632904299,246.44706866728475 degree,1.5198794603347778,11.24658203125
131,34412.0,1.0,1990-01-29 00:00:00,1990-01-29 06:00:00,6.0,,,,164.49952164932205,275.58344275768 degree,-0.5801581144332886,1.940185546875
132,34412.0,2.0,1990-01-28 12:00:00,1990-01-29 00:00:00,12.0,,,,25.541025771026423,147.41103862400465 degree,-0.8114882111549377,
133,34426.0,1.0,1990-01-29 06:00:00,1990-01-29 12:00:00,6.0,,,,164.49952164932205,275.58344275768 degree,-0.6008008122444153,1.940185546875
134,34436.0,1.0,1990-01-30 12:00:00,1990-01-30 18:00:00,6.0,,,,67.16808914313984,246.89882919506314 degree,-0.09503594040870667,1.570068359375
135,34467.0,1.0,1990-02-07 00:00:00,1990-02-07 18:00:00,18.0,,,,226.82082377299253,187.60423932098269 degree,-0.22165270149707794,56.554443359375
136,34467.0,2.0,1990-02-04 00:00:00,1990-02-07 00:00:00,72.0,,,,218.15692342406433,227.75506371663673 degree,-0.7298108339309692,54.9490966796875
137,34507.0,1.0,1990-02-11 00:00:00,1990-02-12 18:00:00,42.0,,,,160.30067246549063,229.91935762378418 degree,0.31132787466049194,40.588623046875
138,34507.0,2.0,1990-02-10 18:00:00,1990-02-11 00:00:00,6.0,,,,116.12512996452759,210.57545902010318 degree,0.5940608382225037,
139,34641.0,1.0,1990-02-26 06:00:00,1990-02-26 12:00:00,6.0,,,,128.13197141938844,195.32712819280601 degree,-1.0912758111953735,20.61083984375
140,37160.0,1.0,1990-12-19 00:00:00,1990-12-19 06:00:00,6.0,,,,31.95999035581925,313.4361997739846 degree,0.612479031085968,
141,37160.0,3.0,1990-12-17 18:00:00,1990-12-19 00:00:00,30.0,,,,524.0581157097118,229.52658984851857 degree,0.8597314953804016,31.59912109375
142,37175.0,1.0,1990-12-19 12:00:00,1990-12-19 18:00:00,6.0,,,,25.905101241211785,221.76393996873958 degree,0.8558991551399231,
143,37189.0,1.0,1990-12-22 00:00:00,1990-12-23 00:00:00,24.0,,,,101.26042537229296,239.2492935784197 degree,0.8162456154823303,4.803955078125
144,37189.0,2.0,1990-12-21 18:00:00,1990-12-22 00:00:00,6.0,,,,108.73354058170224,221.90125118886132 degree,0.17506511509418488,2.7615966796875
145,37230.0,1.0,1990-12-26 00:00:00,1990-12-29 00:00:00,72.0,,,,456.1168870652147,185.563658703901 degree,-0.26433834433555603,274.049560546875
146,37230.0,3.0,1990-12-29 00:00:00,1990-12-30 12:00:00,36.0,,,,84.4577535662984,264.1545172762832 degree,0.9251444935798645,
147,37326.0,1.0,1991-01-06 06:00:00,1991-01-06 12:00:00,6.0,,,,75.2601232804652,158.00893640219022 degree,-1.088568925857544,2.849853515625
148,37381.0,1.0,1991-01-15 00:00:00,1991-01-15 12:00:00,12.0,,,,31.69094519866632,266.47355074767154 degree,-1.0413254499435425,
149,37457.0,1.0,1991-01-26 00:00:00,1991-01-28 12:00:00,60.0,,,,367.84158497324927,246.74433429734074 degree,1.153996229171753,174.3875732421875
150,37457.0,2.0,1991-01-24 06:00:00,1991-01-26 00:00:00,42.0,,,,220.1167364931134,239.2263459599942 degree,-0.019501619040966034,53.25897216796875
151,37594.0,1.0,1991-02-08 00:00:00,1991-02-11 12:00:00,84.0,,,,275.23835756799195,189.5474811839199 degree,0.23694416880607605,130.30419921875
152,37594.0,2.0,1991-02-07 18:00:00,1991-02-08 00:00:00,6.0,,,,102.00146652875605,212.3977882036523 degree,-0.6221514344215393,3.7408447265625
153,40272.0,1.0,1991-12-17 00:00:00,1991-12-17 06:00:00,6.0,,,,148.93848969246977,232.78746782698525 degree,1.8097763061523438,7.1795654296875
154,40272.0,2.0,1991-12-11 12:00:00,1991-12-17 00:00:00,132.0,,,,434.1096640126564,236.39618819340305 degree,1.2349205017089844,211.8785400390625
155,40437.0,1.0,1992-01-04 00:00:00,1992-01-05 18:00:00,42.0,,,,231.418828144993,259.6360621644728 degree,1.1152201890945435,44.99169921875
