,trackID,ar_cat,start_date,end_date,duration,ivty,ivtx,ivt,hlat,hlon,tlat,tlon,landslide,landslide_lat,landslide_lon,lightning_northwestern,lightning_western,lightning_eastern,lightning_zagros,northwestern,western,eastern,zagros
13,3401.0,1,1980-02-12 00:00:00,1980-02-13 00:00:00,24.0,170.52116842457008,143.99982194657792,223.18919687459504,34.44230769230769,62.94230769230769,16.153846153846153,49.21153846153846,0,0.0,0.0,0.0,0.0,0.0,0.0,14.467022978062095,10.706286201526675,2.3031393387011216,6.448664498273904
14,3465.0,1,1980-02-18 00:00:00,1980-02-19 12:00:00,36.0,82.65278143012182,217.5312349623628,232.70436279190417,26.1,67.05,21.9,45.6,0,0.0,0.0,0.0,0.0,0.0,0.0,8.503417814502205,6.612018266174658,11.14180850129414,7.112732559712013
15,3486.0,1,1980-02-21 00:00:00,1980-02-21 18:00:00,18.0,66.63035371214563,211.462658942274,221.7116599611805,26.666666666666668,70.16666666666667,17.833333333333332,33.5,0,0.0,0.0,0.0,0.0,0.0,0.0,10.053270735381176,6.058004419027093,2.4739636845666437,3.081002569884872
16,3540.0,1,1980-02-26 00:00:00,1980-02-27 00:00:00,24.0,129.1237551102412,184.2681036064262,225.00595134457703,32.0625,73.6875,19.875,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.397569376984283,25.802299676173366,3.8115794142677455,5.139399562458507
17,3579.0,1,1980-03-03 00:00:00,1980-03-04 06:00:00,30.0,102.204641018502,240.2814948018925,261.11488925366314,24.692307692307693,80.3076923076923,17.192307692307693,39.23076923076923,0,0.0,0.0,0.0,0.0,0.0,0.0,16.54869364296779,9.062509836470042,11.932771439813573,5.713867632395196
18,3603.0,1,1980-03-05 06:00:00,1980-03-06 00:00:00,18.0,53.32948899528509,245.46442085319916,251.1907966094592,28.0,82.5,19.5,55.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.687128907359738,8.557353016399276,6.878791433374176,
19,3719.0,1,1980-03-20 00:00:00,1980-03-21 00:00:00,24.0,184.80309571355647,172.75202374838184,252.97321181199283,44.31818181818182,57.68181818181818,18.545454545454547,48.81818181818182,0,0.0,0.0,0.0,0.0,0.0,0.0,18.510149691086422,11.50986594085821,6.819734361087784,4.80230449997491
20,6344.0,1,1981-01-13 00:00:00,1981-01-13 06:00:00,6.0,135.60972654158306,161.01125367128117,210.51038392792077,40.05882352941177,59.38235294117647,21.08823529411765,32.64705882352941,0,0.0,0.0,0.0,0.0,0.0,0.0,6.938490796259401,1.1655526119886734,4.433194559670744,2.62981233279031
21,6431.0,1,1981-01-28 00:00:00,1981-01-28 12:00:00,12.0,91.81554294975832,190.2343132443216,211.23254451598496,28.306451612903224,57.53225806451613,14.564516129032258,21.29032258064516,0,0.0,0.0,0.0,0.0,0.0,0.0,5.1573362660431625,6.8473651922618135,2.4134429851093233,1.7055119894602058
22,6534.0,1,1981-02-02 00:00:00,1981-02-03 18:00:00,42.0,63.04676725360566,255.26525804216996,262.93582263447087,29.785714285714285,73.28571428571429,23.142857142857142,50.142857142857146,0,0.0,0.0,0.0,0.0,0.0,0.0,8.873007006130363,12.811289354214539,6.415645980310592,3.539118264449353
23,6618.0,1,1981-02-12 06:00:00,1981-02-13 00:00:00,18.0,72.54097441014856,193.60750660694228,206.7512021317676,34.0,68.0,18.5,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.366208959709038,16.766751807938576,2.126754284833266,
24,6624.0,1,1981-02-13 06:00:00,1981-02-14 00:00:00,18.0,91.58696927009736,142.8964937547499,169.72796136018084,35.0,73.5,20.5,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3617620528824435,8.034030656919176,2.9820404662969304,
25,6704.0,1,1981-02-22 06:00:00,1981-02-22 18:00:00,12.0,92.0710735207241,136.46886898102736,164.62331177636838,35.25,66.0,25.5,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
26,6718.0,1,1981-02-26 00:00:00,1981-02-26 18:00:00,18.0,68.73800961204407,209.80434172001185,220.7776613926168,27.954545454545453,69.4090909090909,22.363636363636363,39.95454545454545,0,0.0,0.0,0.0,0.0,0.0,0.0,6.611875928052428,5.145158124595423,9.935195584354851,4.5346891362522035
27,6760.0,1,1981-03-04 00:00:00,1981-03-04 18:00:00,18.0,144.38566084809372,154.91462142294594,211.76817274830373,41.53846153846154,65.76923076923077,23.07692307692308,47.88461538461539,0,0.0,0.0,0.0,0.0,0.0,0.0,10.417219344922506,4.5647158495989215,1.9208368986646345,
28,6783.0,1,1981-03-04 18:00:00,1981-03-05 06:00:00,12.0,94.9069192433048,168.14884302716507,193.08380753348888,36.75,71.25,24.75,58.5,0,0.0,0.0,0.0,0.0,0.0,0.0,8.633632837410657,12.29024946491465,2.2577115688395204,
29,6738.0,1,1981-03-13 00:00:00,1981-03-14 18:00:00,42.0,163.54999291349785,353.1355470794631,389.1700332671015,46.13709677419355,197.78225806451613,24.048387096774192,249.41129032258064,0,0.0,0.0,0.0,0.0,0.0,0.0,2.184697127067043,4.9791607005708824,11.133714768462939,4.398504801164112
30,6843.0,1,1981-03-13 12:00:00,1981-03-15 00:00:00,36.0,90.41454856623665,167.40442924329676,190.2604360415226,69.125,117.625,39.375,60.125,0,0.0,0.0,0.0,0.0,0.0,0.0,5.311211617025598,7.898891898016908,8.221694644776802,3.242743139105409
31,6871.0,1,1981-03-17 00:00:00,1981-03-17 06:00:00,6.0,146.04178674864866,308.0585338014289,340.92266531373934,26.5,114.5,17.0,97.5,0,0.0,0.0,0.0,0.0,0.0,0.0,4.834998808956646,1.7928364097848433,11.757628972595494,2.4263289819563854
32,6887.0,1,1981-03-18 06:00:00,1981-03-18 12:00:00,6.0,106.72364006091736,109.2335576134926,152.71511207720226,49.5,81.0,31.5,67.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
33,6934.0,1,1981-03-28 00:00:00,1981-03-28 06:00:00,6.0,151.52707736160272,141.21493539243414,207.12825290538828,34.03846153846154,49.96153846153846,14.423076923076923,35.07692307692308,0,0.0,0.0,0.0,0.0,0.0,0.0,3.623588257660074,4.783658305131648,6.734451833245802,6.699928693813734
34,6958.0,1,1981-03-28 12:00:00,1981-03-28 18:00:00,6.0,90.21097706608644,168.594184148887,191.21197481341693,42.0,73.5,34.5,49.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
35,6962.0,1,1981-03-29 00:00:00,1981-03-29 06:00:00,6.0,67.62217732272607,117.19094574960118,135.30142878607077,43.5,79.5,40.5,52.5,0,0.0,0.0,0.0,0.0,0.0,0.0,11.300845075038916,20.60004816768923,2.881669333368036,1.2869313955359651
36,6965.0,1,1981-03-29 12:00:00,1981-03-30 00:00:00,12.0,63.92286709747241,206.36370051253047,216.03728804812027,32.625,73.875,20.25,58.125,0,0.0,0.0,0.0,0.0,0.0,0.0,3.7930349547315063,15.888005754396607,4.26663836196057,1.6990051757902895
37,6985.0,1,1981-04-01 12:00:00,1981-04-02 00:00:00,12.0,91.6062728439077,239.1669405274428,256.11039546572454,28.5,64.5,18.375,47.625,0,0.0,0.0,0.0,0.0,0.0,0.0,3.449173175243012,7.008244131325626,7.753299930793308,8.194966751217795
38,6994.0,1,1981-04-02 06:00:00,1981-04-02 12:00:00,6.0,159.58537161921288,60.83785125313272,170.78856805986922,40.5,66.0,30.0,64.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
39,7205.0,1,1981-04-28 00:00:00,1981-04-28 12:00:00,12.0,54.356683924718745,158.70699060081466,167.75743784660892,66.75,123.75,42.75,62.25,0,0.0,0.0,0.0,0.0,0.0,0.0,7.350089541714579,5.748508442465197,7.2474489925025445,2.24498026584284
40,9350.0,1,1981-12-26 12:00:00,1981-12-26 18:00:00,6.0,67.53545457675627,117.7903981454368,135.77781674540813,33.0,69.0,27.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
41,9515.0,1,1982-01-17 12:00:00,1982-01-18 12:00:00,24.0,108.4680917017446,145.55685478288393,181.5272015200577,47.16666666666666,73.83333333333333,20.5,49.833333333333336,0,0.0,0.0,0.0,0.0,0.0,0.0,7.358776266871291,5.189041091938427,2.096614420518894,1.7096770878906258
42,9605.0,1,1982-01-29 00:00:00,1982-01-30 00:00:00,24.0,92.5512024843692,225.729250574296,243.9660214991752,36.0,69.0,21.3,41.1,0,0.0,0.0,0.0,0.0,0.0,0.0,14.39389495795305,9.857581622708112,7.245610796615939,10.690621761754132
43,9621.0,1,1982-02-02 00:00:00,1982-02-02 12:00:00,12.0,108.25866637425445,221.25380784304383,246.3192772199908,34.6875,64.5,20.0625,40.3125,0,0.0,0.0,0.0,0.0,0.0,0.0,6.737397246005001,2.9916168718319653,9.568760337564385,
44,9680.0,1,1982-02-09 00:00:00,1982-02-10 12:00:00,36.0,99.82433697957023,239.6780841343245,259.6352870233766,24.23076923076923,75.57692307692308,13.384615384615383,37.15384615384615,0,0.0,0.0,0.0,0.0,0.0,0.0,7.9967451502968,13.173267773174263,5.714014970432413,4.27677986128452
45,9719.0,1,1982-02-14 12:00:00,1982-02-15 06:00:00,18.0,164.28117952002077,186.9349340191488,248.86336713392112,26.307692307692307,60.0,13.615384615384617,40.38461538461539,0,0.0,0.0,0.0,0.0,0.0,0.0,7.836059604017534,5.364840584955752,2.895199585544331,3.436930181556675
46,9758.0,1,1982-02-16 18:00:00,1982-02-18 00:00:00,30.0,89.76178021974191,283.1572480198729,297.04411169791786,37.89473684210526,133.26315789473685,21.23684210526316,88.02631578947368,0,0.0,0.0,0.0,0.0,0.0,0.0,1.435420421020749,4.542311239654516,19.021762949225398,3.906628848258987
47,9804.0,1,1982-02-22 06:00:00,1982-02-22 12:00:00,6.0,74.93742106891247,94.29597616264742,120.4464536502676,24.0,67.5,12.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
48,9810.0,1,1982-02-25 12:00:00,1982-02-27 06:00:00,42.0,72.66402380767695,216.82385717785385,228.67585223937616,22.666666666666668,75.58333333333333,16.75,39.25,0,0.0,0.0,0.0,0.0,0.0,0.0,5.244389327278759,15.216334550675999,3.427094274129768,3.1088311445937866
49,9892.0,1,1982-03-07 00:00:00,1982-03-07 12:00:00,12.0,56.77279458835366,287.7613800828837,293.3083054953904,24.6,99.0,17.7,74.4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3730101512151358,2.2360917536908134,10.413122925370422,5.870776803176888
50,9900.0,1,1982-03-07 18:00:00,1982-03-08 00:00:00,6.0,55.42773480112213,285.1964170205087,290.5326660919894,24.0,68.25,21.0,48.75,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6795318643038362,3.6573327540404024,6.249177207505225,
51,9961.0,1,1982-03-15 06:00:00,1982-03-15 12:00:00,6.0,69.74283207372076,250.54707881625595,260.07287695763733,34.5,63.0,25.5,55.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
52,9994.0,1,1982-03-20 00:00:00,1982-03-22 00:00:00,48.0,112.10171424150836,191.9286672425917,222.2687734374811,36.642857142857146,67.92857142857143,22.071428571428573,73.92857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,24.82219697783548,27.481828176642722,6.952405096966396,2.163123926094812
53,10016.0,1,1982-03-20 12:00:00,1982-03-20 18:00:00,6.0,63.932177708858255,157.51701684754167,169.9968645097484,45.0,84.0,37.5,67.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
54,10064.0,1,1982-03-28 00:00:00,1982-03-30 12:00:00,60.0,129.2314740699766,191.72312505245023,231.21100875645283,23.142857142857142,78.96428571428571,13.285714285714286,39.10714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,21.669292184475008,16.953005173950995,5.9080868452685955,9.75371758140177
55,10096.0,1,1982-03-31 12:00:00,1982-03-31 18:00:00,6.0,122.44230003493978,177.1951530682534,215.3839341936347,30.75,105.0,17.25,89.25,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
56,10251.0,1,1982-04-19 06:00:00,1982-04-19 12:00:00,6.0,139.99642589507653,184.6076469173988,231.6872516211771,37.5,114.0,27.0,103.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
57,12271.0,1,1982-12-07 06:00:00,1982-12-09 12:00:00,54.0,76.00155152688303,195.846667230785,210.0765405748564,32.166666666666664,78.83333333333333,23.0,50.833333333333336,0,0.0,0.0,0.0,0.0,0.0,0.0,6.686193406829102,22.968180709457105,3.599881785955704,1.2643864309848982
58,12302.0,1,1982-12-10 18:00:00,1982-12-12 00:00:00,30.0,83.92047117937298,165.95576363136507,185.9676341878809,30.0,74.4,20.4,53.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8340802982248432,7.700057743170336,3.8779934755450425,
59,12590.0,1,1983-01-20 12:00:00,1983-01-21 12:00:00,24.0,117.76407247788111,120.7910472864014,168.69752182863058,42.0,64.125,19.0,45.5,0,0.0,0.0,0.0,0.0,0.0,0.0,3.4791047690978893,1.734265325115021,3.2913852223039197,
60,12616.0,1,1983-01-21 18:00:00,1983-01-22 00:00:00,6.0,119.537125496751,65.24012917403765,136.1814922325024,43.5,72.0,24.0,64.5,0,0.0,0.0,0.0,0.0,0.0,0.0,4.113155269070367,3.351412258964271,3.2105852557216563,
61,12631.0,1,1983-01-25 00:00:00,1983-01-25 18:00:00,18.0,100.70859934754915,151.17687332476646,181.6498527684448,55.84615384615385,93.92307692307692,23.53846153846154,48.46153846153846,0,0.0,0.0,0.0,0.0,0.0,0.0,6.286039074011009,2.3059491523607014,2.5824886335299233,4.833953817219253
62,12649.0,1,1983-01-26 12:00:00,1983-01-28 12:00:00,48.0,93.7918080717275,133.03805220526235,162.77600128991338,33.0,75.0,21.0,57.333333333333336,0,0.0,0.0,0.0,0.0,0.0,0.0,6.142439257320844,28.571480849386116,3.740687228833918,1.648036815452725
63,12779.0,1,1983-02-09 12:00:00,1983-02-10 00:00:00,12.0,87.8474675403553,416.0850903084021,425.25754541243,27.692307692307693,149.8846153846154,22.03846153846154,115.73076923076924,0,0.0,0.0,0.0,0.0,0.0,0.0,1.183762367899281,1.2999898288156175,3.8870185903780294,
64,12918.0,1,1983-02-28 00:00:00,1983-03-01 00:00:00,24.0,70.03716077133733,209.45464439099052,220.85391539627832,30.97058823529412,72.61764705882354,18.352941176470587,46.85294117647059,0,0.0,0.0,0.0,0.0,0.0,0.0,24.782014212538943,30.272436317584813,7.865006458860136,1.9311626858747415
65,12973.0,1,1983-03-07 00:00:00,1983-03-08 06:00:00,30.0,127.60983952852884,191.03624703206748,229.73706454247647,32.3,68.8,18.3,39.9,0,0.0,0.0,0.0,0.0,0.0,0.0,21.578117535731348,16.194482646365802,4.5314992869318536,2.276506875543822
66,13011.0,1,1983-03-09 12:00:00,1983-03-09 18:00:00,6.0,50.4710486745601,234.83980271216697,240.2021225805453,27.75,79.5,22.5,52.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
67,13022.0,1,1983-03-10 06:00:00,1983-03-11 00:00:00,18.0,65.07099265812361,243.00596045126505,251.5673486372096,29.0,75.0,21.5,53.5,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7732827576893615,10.177106077581142,5.720732091347668,
68,13034.0,1,1983-03-13 00:00:00,1983-03-13 18:00:00,18.0,103.87208732682085,188.43669288220664,215.169230490825,25.2,65.1,11.85,34.8,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.789760304425449,20.298676204780786,1.4672072296896983
69,13054.0,1,1983-03-13 00:00:00,1983-03-13 06:00:00,6.0,68.29939750877942,254.74701078632677,263.74390458289486,30.0,99.0,22.5,82.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.789760304425449,20.298676204780786,1.4672072296896983
70,13060.0,1,1983-03-13 12:00:00,1983-03-13 18:00:00,6.0,105.10305861981172,208.45344256177623,233.45125968196305,33.0,106.5,18.0,88.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
71,13063.0,1,1983-03-16 00:00:00,1983-03-16 18:00:00,18.0,121.66215682586817,210.8189613562841,243.40565907732,27.681818181818183,63.81818181818182,12.681818181818182,41.59090909090909,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3910007260609414,1.2470338464718986,11.888861857399394,7.949276404816172
72,13082.0,1,1983-03-16 00:00:00,1983-03-16 18:00:00,18.0,112.12580516157814,303.76100602218605,323.7946030475844,23.625,100.125,15.75,80.25,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3910007260609414,1.2470338464718986,11.888861857399394,7.949276404816172
73,13131.0,1,1983-03-23 06:00:00,1983-03-26 00:00:00,66.0,102.8490288140626,221.9867896197198,244.6549764334779,30.84375,68.625,19.21875,48.375,0,0.0,0.0,0.0,0.0,0.0,0.0,19.399205944672126,35.6915813125062,6.11398242465873,2.3364450875855773
74,13202.0,1,1983-04-01 06:00:00,1983-04-01 12:00:00,6.0,155.2291321755613,206.11579482520432,258.03062677210164,26.75,58.25,15.5,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
75,13216.0,1,1983-04-02 12:00:00,1983-04-03 06:00:00,18.0,98.74231318651609,214.3270713070733,235.9791048133104,24.9375,66.0,11.4375,47.625,0,0.0,0.0,0.0,0.0,0.0,0.0,1.575901696112505,3.0015929984837726,7.896988490040469,1.9103516267818723
76,13230.0,1,1983-04-04 18:00:00,1983-04-06 18:00:00,48.0,117.59437942372588,257.7064212394135,283.26849034101417,23.045454545454547,79.5,11.181818181818182,43.90909090909091,0,0.0,0.0,0.0,0.0,0.0,0.0,8.955844722479684,2.7065547923792654,19.128823341115773,5.141365133988073
77,13275.0,1,1983-04-11 00:00:00,1983-04-12 18:00:00,42.0,73.01183031053075,252.1637145692126,262.5209826102231,23.53846153846154,71.42307692307692,16.5,42.57692307692308,0,0.0,0.0,0.0,0.0,0.0,0.0,10.354986753389587,19.476101227276033,27.79204141843577,5.553486302474844
78,13304.0,1,1983-04-13 06:00:00,1983-04-13 12:00:00,6.0,56.08636023531636,396.88327416814354,400.8266621856279,22.5,78.0,13.5,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
79,13309.0,1,1983-04-13 18:00:00,1983-04-14 00:00:00,6.0,79.41172467296208,404.303282601505,412.028356230353,24.0,101.25,18.0,85.5,0,0.0,0.0,0.0,0.0,0.0,0.0,4.874943874038921,5.219491445159785,15.582537882740981,3.177175146372286
80,13464.0,1,1983-05-02 06:00:00,1983-05-02 12:00:00,6.0,163.62026341830622,325.5211774053646,364.3290100176635,25.5,106.5,21.0,88.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
81,13467.0,1,1983-05-02 12:00:00,1983-05-03 00:00:00,12.0,73.95313152128652,260.3598977858988,270.6590882214901,27.75,67.5,24.75,48.75,0,0.0,0.0,0.0,0.0,0.0,0.0,2.948883935341439,3.1369880143854356,24.3312367054212,2.0375359563899393
82,13470.0,1,1983-05-02 18:00:00,1983-05-03 00:00:00,6.0,184.78906536993432,289.4150553166294,343.37744964429663,27.0,109.5,24.0,93.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.948883935341439,3.1369880143854356,24.3312367054212,2.0375359563899393
83,13472.0,1,1983-05-03 06:00:00,1983-05-04 00:00:00,18.0,123.05968063457702,219.2065702447817,251.38656574360635,33.75,70.125,24.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.679796144069813,7.818297189109296,18.825970929390646,2.735885442313803
84,13666.0,1,1983-05-25 06:00:00,1983-05-25 12:00:00,6.0,147.4604315554828,220.16274344372667,264.9834192458039,52.375,121.0,32.25,108.375,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
85,13684.0,1,1983-05-26 12:00:00,1983-05-26 18:00:00,6.0,61.49827265525164,200.72286675236907,209.93262437474783,25.5,69.0,28.5,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
86,15502.0,1,1983-12-12 12:00:00,1983-12-13 06:00:00,18.0,65.9024822600412,171.25299629951502,183.4958471181208,35.4,55.9,19.6,182.5,0,0.0,0.0,0.0,0.0,0.0,0.0,4.875545141511573,3.2720570488336134,2.5432710207630898,
87,16233.0,1,1984-03-15 00:00:00,1984-03-18 00:00:00,72.0,88.75747589682133,199.7444807391821,218.57663899268903,36.88235294117647,59.73529411764706,20.11764705882353,171.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.200271542236475,50.98062879381244,9.114325857580672,14.769347771828308
88,16353.0,1,1984-03-30 12:00:00,1984-04-01 18:00:00,54.0,68.46503573380461,207.2714723559223,218.28633573960371,34.5,77.25,24.15,46.35,0,0.0,0.0,0.0,0.0,0.0,0.0,16.253949133830552,24.926214697392265,21.48624507459538,5.528103310782403
89,16669.0,1,1984-05-10 12:00:00,1984-05-10 18:00:00,6.0,78.78631430005899,201.8538561469396,216.6847077261731,30.0,70.5,28.5,52.5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
90,18574.0,1,1984-12-11 06:00:00,1984-12-11 12:00:00,6.0,52.74214374440595,273.1153975422416,278.1613813983031,25.5,81.0,24.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
91,18606.0,1,1984-12-15 00:00:00,1984-12-15 12:00:00,12.0,96.76841281447804,181.6251282567176,205.79556101359995,29.25,113.625,23.25,91.125,0,0.0,0.0,0.0,0.0,0.0,0.0,9.248297708745023,1.8836850459950283,7.1886970460108,
92,18713.0,1,1984-12-29 00:00:00,1984-12-29 18:00:00,18.0,56.74323820567538,208.48112939232496,216.06521329164804,27.25,72.0,23.0,45.75,0,0.0,0.0,0.0,0.0,0.0,0.0,5.399162234685535,4.098905804769618,4.323960752462057,1.6000308785637807
93,18868.0,1,1985-01-17 00:00:00,1985-01-17 06:00:00,6.0,68.70100622162413,111.99748243079556,131.3897420908497,43.5,76.5,31.5,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.358324153148049,7.53383168695693,6.305825591194996,4.759885096697299
94,18875.0,1,1985-01-17 12:00:00,1985-01-17 18:00:00,6.0,74.66003882456751,214.9224520229052,227.52094800440665,36.16666666666666,55.5,24.5,34.333333333333336,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
95,18924.0,1,1985-01-24 12:00:00,1985-01-24 18:00:00,6.0,62.51320630964172,192.0161789088987,201.93591539368623,36.0,66.0,27.0,51.75,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
96,19211.0,1,1985-03-04 00:00:00,1985-03-05 00:00:00,24.0,101.31927716828304,210.82745012238271,233.90983230939463,35.666666666666664,66.83333333333333,23.166666666666668,46.833333333333336,0,0.0,0.0,0.0,0.0,0.0,0.0,17.425636741401735,8.948174458766681,7.941442466695871,2.610236055504042
97,19250.0,1,1985-03-08 00:00:00,1985-03-08 18:00:00,18.0,88.39579046563561,230.6270452618157,246.98714496556323,27.428571428571427,72.0,21.214285714285715,46.285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,4.291203871960253,3.2817396413054776,20.090456803600116,2.30863377324309
98,19341.0,1,1985-03-25 00:00:00,1985-03-26 12:00:00,36.0,155.8638970607676,303.2050540938325,340.9206054714403,39.29464285714285,136.125,24.133928571428573,129.42857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,22.6147848804917,15.548408086049355,18.077444478282956,2.9228203108071393
99,19376.0,1,1985-03-25 12:00:00,1985-03-25 18:00:00,6.0,141.79745668075387,168.28438612057928,220.05943136596187,34.5,106.5,21.0,105.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
100,19382.0,1,1985-03-26 00:00:00,1985-03-26 18:00:00,18.0,58.70676244657654,184.87322153933465,193.9705957079337,39.0,74.5,24.5,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.698454403532791,13.788799360037158,7.8172196057427366,1.7009503332709157
101,19413.0,1,1985-03-30 18:00:00,1985-03-31 00:00:00,6.0,72.73405693615568,225.1662969479668,236.62228195935373,30.0,100.5,25.5,84.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.21319360532473,1.3038075590638007,18.489435048418045,
