,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,freeze,prec,month,year,ivtdir_new,freeze_final
42,9621.0,1.0,1982-02-02 00:00:00,1982-02-02 12:00:00,12.0,,,,165.1375764010083,237.69827235619803 degree,-551.1175,6.65771484375,2,1982,237.69827235619803,0
43,9621.0,2.0,1982-02-01 12:00:00,1982-02-02 00:00:00,12.0,,,,167.87678074493616,218.07016775788261 degree,45.101063,14.949462890625,2,1982,218.07016775788261,0
44,9680.0,1.0,1982-02-09 00:00:00,1982-02-10 12:00:00,36.0,,,,299.34217938650016,261.27232533375695 degree,-200.2183,16.6180419921875,2,1982,261.27232533375695,0
45,9680.0,2.0,1982-02-08 06:00:00,1982-02-09 00:00:00,18.0,,,,65.06165197961865,232.54811695620072 degree,-719.6723,,2,1982,232.54811695620072,0
46,9719.0,1.0,1982-02-14 12:00:00,1982-02-15 06:00:00,18.0,,,,215.8399214173784,218.292266722612 degree,159.17717,3.68359375,2,1982,218.292266722612,0
47,9758.0,1.0,1982-02-16 18:00:00,1982-02-18 00:00:00,30.0,,,,98.25543062657208,141.7178851445197 degree,-550.94824,25.2109375,2,1982,141.7178851445197,0
48,9758.0,3.0,1982-02-18 00:00:00,1982-02-19 12:00:00,36.0,,,,329.6889627549008,247.88344745377782 degree,-535.67773,79.486328125,2,1982,247.88344745377782,-1
49,9804.0,1.0,1982-02-22 06:00:00,1982-02-22 12:00:00,6.0,,,,41.24745477594808,214.77848755494733 degree,-395.71472,,2,1982,214.77848755494733,0
50,9810.0,1.0,1982-02-25 12:00:00,1982-02-27 06:00:00,42.0,,,,129.58632952486977,265.37094377693404 degree,-41.696075,8.91259765625,2,1982,265.37094377693404,0
51,9810.0,2.0,1982-02-23 18:00:00,1982-02-24 00:00:00,6.0,,,,42.49181033754456,238.4255893041386 degree,-992.74005,2.1165771484375,2,1982,238.4255893041386,0
52,12271.0,1.0,1982-12-07 06:00:00,1982-12-09 12:00:00,54.0,,,,327.00799296037474,236.5474373095512 degree,-412.91904,88.043701171875,12,1982,236.5474373095512,0
53,12302.0,1.0,1982-12-10 18:00:00,1982-12-12 00:00:00,30.0,,,,174.55118305602576,205.1600084037811 degree,438.3114,3.8974609375,12,1982,205.1600084037811,0
54,12590.0,1.0,1983-01-20 12:00:00,1983-01-21 12:00:00,24.0,,,,112.03563420152987,248.7918804260387 degree,749.00305,5.347412109375,1,1983,248.7918804260387,0
55,12616.0,1.0,1983-01-21 18:00:00,1983-01-22 00:00:00,6.0,,,,74.3161002527589,213.1936398633755 degree,631.78174,2.197021484375,1,1983,213.1936398633755,0
56,12631.0,1.0,1983-01-25 00:00:00,1983-01-25 18:00:00,18.0,,,,102.4619301440644,211.97219255957168 degree,257.02264,1.729736328125,1,1983,211.97219255957168,0
57,12631.0,2.0,1983-01-24 12:00:00,1983-01-25 00:00:00,12.0,,,,171.24033932316613,210.4777227292338 degree,665.5611,6.314208984375,1,1983,210.4777227292338,0
58,12649.0,1.0,1983-01-26 12:00:00,1983-01-28 12:00:00,48.0,,,,365.582713368715,163.8257333202032 degree,-583.68097,106.72900390625,1,1983,163.8257333202032,0
59,12779.0,1.0,1983-02-09 12:00:00,1983-02-10 00:00:00,12.0,,,,32.963274567055066,284.84728284826497 degree,-430.56827,2.5802001953125,2,1983,284.84728284826497,0
60,12918.0,1.0,1983-02-28 00:00:00,1983-03-01 00:00:00,24.0,,,,238.8557819051704,221.72011130340255 degree,-134.43906,42.329345703125,2,1983,221.72011130340255,0
61,12918.0,2.0,1983-02-27 00:00:00,1983-02-28 00:00:00,24.0,,,,186.1136687602412,224.72221715821794 degree,-234.5223,17.3089599609375,2,1983,224.72221715821794,0
62,15502.0,1.0,1983-12-12 12:00:00,1983-12-13 06:00:00,18.0,,,,83.83190879683504,221.41205899732773 degree,276.5543,5.8258056640625,12,1983,221.41205899732773,0
63,18574.0,1.0,1984-12-11 06:00:00,1984-12-11 12:00:00,6.0,,,,202.3118251036448,270.39437186130897 degree,203.82286,3.111083984375,12,1984,270.39437186130897,0
64,18606.0,1.0,1984-12-15 00:00:00,1984-12-15 12:00:00,12.0,,,,52.8802128832581,255.19774179529009 degree,-16.602324,3.751708984375,12,1984,255.19774179529009,0
65,18606.0,3.0,1984-12-14 12:00:00,1984-12-15 00:00:00,12.0,,,,350.16417096694164,239.5670666459662 degree,-440.92654,31.3740234375,12,1984,239.5670666459662,-1
66,18713.0,1.0,1984-12-29 00:00:00,1984-12-29 18:00:00,18.0,,,,221.88752233696144,230.84954081395367 degree,-376.31873,11.160400390625,12,1984,230.84954081395367,0
67,18713.0,2.0,1984-12-28 06:00:00,1984-12-29 00:00:00,18.0,,,,77.58027907858934,201.20711272514885 degree,-1073.5662,7.816650390625,12,1984,201.20711272514885,0
68,18868.0,1.0,1985-01-17 00:00:00,1985-01-17 06:00:00,6.0,,,,115.34365596100396,277.4899234706837 degree,-37.743244,2.933837890625,1,1985,277.4899234706837,0
69,18875.0,1.0,1985-01-17 12:00:00,1985-01-17 18:00:00,6.0,,,,166.91986149375586,246.70495012519734 degree,-376.06482,11.7322998046875,1,1985,246.70495012519734,0
70,18875.0,3.0,1985-01-19 12:00:00,1985-01-19 18:00:00,6.0,,,,66.81440596013073,249.40506852795863 degree,32.804142,,1,1985,249.40506852795863,1
71,18924.0,1.0,1985-01-24 12:00:00,1985-01-24 18:00:00,6.0,,,,47.24805191599104,239.89802300014824 degree,382.3718,,1,1985,239.89802300014824,0
72,21526.0,1.0,1985-12-05 06:00:00,1985-12-07 00:00:00,42.0,,,,157.7363155626572,194.54396827115184 degree,740.5338,9.4908447265625,12,1985,194.54396827115184,0
73,21526.0,2.0,1985-12-04 06:00:00,1985-12-04 12:00:00,6.0,,,,82.54691160790648,234.17280212448662 degree,459.26138,2.37457275390625,12,1985,234.17280212448662,0
74,21689.0,1.0,1985-12-27 06:00:00,1985-12-27 12:00:00,6.0,,,,81.3231144812002,155.96386782033696 degree,-729.0028,9.9476318359375,12,1985,155.96386782033696,0
75,21687.0,1.0,1985-12-27 18:00:00,1985-12-28 18:00:00,24.0,,,,143.94688104297987,265.21461271285483 degree,-370.88834,5.9207763671875,12,1985,265.21461271285483,0
76,21695.0,1.0,1985-12-28 06:00:00,1985-12-28 18:00:00,12.0,,,,143.94688104297987,265.21461271285483 degree,-267.9371,5.9207763671875,12,1985,265.21461271285483,0
77,21857.0,1.0,1986-01-20 12:00:00,1986-01-22 00:00:00,36.0,,,,66.80509698760018,129.94247224507043 degree,-312.14886,8.1251220703125,1,1986,129.94247224507043,0
78,21932.0,1.0,1986-02-01 18:00:00,1986-02-02 18:00:00,24.0,,,,87.63891918026096,230.90334025867193 degree,24.15502,4.325439453125,2,1986,230.90334025867193,0
79,22075.0,1.0,1986-02-19 06:00:00,1986-02-19 18:00:00,12.0,,,,102.09545974917904,252.35361319030525 degree,-93.47942,1.649169921875,2,1986,252.35361319030525,0
80,22083.0,1.0,1986-02-20 06:00:00,1986-02-20 12:00:00,6.0,,,,218.2540076522762,220.10195578922287 degree,-223.40172,11.075439453125,2,1986,220.10195578922287,0
81,24571.0,1.0,1986-12-06 00:00:00,1986-12-07 00:00:00,24.0,,,,214.61258135433917,259.87597771829326 degree,607.163,36.1728515625,12,1986,259.87597771829326,0
82,24571.0,2.0,1986-12-01 00:00:00,1986-12-06 00:00:00,120.0,,,,260.1397234771402,253.99095749938368 degree,281.06482,110.9559326171875,12,1986,253.99095749938368,0
83,24668.0,1.0,1986-12-11 12:00:00,1986-12-11 18:00:00,6.0,,,,186.5567535331648,171.10584121416704 degree,-386.97894,17.331298828125,12,1986,171.10584121416704,0
84,24738.0,1.0,1986-12-21 00:00:00,1986-12-21 12:00:00,12.0,,,,187.8098034237918,291.81494410691715 degree,-147.84879,11.8575439453125,12,1986,291.81494410691715,0
85,24738.0,2.0,1986-12-20 06:00:00,1986-12-21 00:00:00,18.0,,,,191.49576447199985,216.86360835581394 degree,-49.30182,11.1173095703125,12,1986,216.86360835581394,0
86,25043.0,1.0,1987-01-28 00:00:00,1987-01-28 12:00:00,12.0,,,,64.77573499975068,267.95052326307604 degree,465.49844,3.689453125,1,1987,267.95052326307604,0
87,25043.0,3.0,1987-01-27 18:00:00,1987-01-28 00:00:00,6.0,,,,101.63055283081238,200.5056188596239 degree,-520.3419,7.416015625,1,1987,200.5056188596239,-1
88,25053.0,1.0,1987-01-28 12:00:00,1987-01-28 18:00:00,6.0,,,,64.77573499975068,267.95052326307604 degree,458.32245,3.57421875,1,1987,267.95052326307604,0
89,25132.0,1.0,1987-02-11 00:00:00,1987-02-12 06:00:00,30.0,,,,156.68616522584887,245.20218074771805 degree,634.07416,22.148193359375,2,1987,245.20218074771805,0
90,25132.0,2.0,1987-02-10 00:00:00,1987-02-11 00:00:00,24.0,,,,214.4690243459522,231.91669796076897 degree,396.52307,13.361572265625,2,1987,231.91669796076897,0
91,27845.0,1.0,1987-12-30 00:00:00,1988-01-01 18:00:00,66.0,,,,270.66916509361863,219.91794602291807 degree,372.84436,78.201416015625,12,1987,219.91794602291807,0
92,27845.0,2.0,1987-12-28 00:00:00,1987-12-30 00:00:00,48.0,,,,277.385131197328,243.07949822194408 degree,251.56772,63.087646484375,12,1987,243.07949822194408,0
93,27886.0,1.0,1988-01-02 18:00:00,1988-01-03 00:00:00,6.0,,,,166.81436136831897,234.83272120928245 degree,238.74908,14.5009765625,1,1988,234.83272120928245,0
94,27905.0,1.0,1988-01-08 00:00:00,1988-01-08 12:00:00,12.0,,,,195.8267275668669,272.6804023939941 degree,127.521454,6.628173828125,1,1988,272.6804023939941,0
95,27905.0,2.0,1988-01-07 12:00:00,1988-01-08 00:00:00,12.0,,,,213.60822612450616,242.90596375275283 degree,5.5103226,14.1646728515625,1,1988,242.90596375275283,0
96,28022.0,1.0,1988-01-19 12:00:00,1988-01-21 00:00:00,36.0,,,,237.8398285310228,185.52694758758872 degree,155.26042,63.965576171875,1,1988,185.52694758758872,0
97,28022.0,3.0,1988-01-21 00:00:00,1988-01-21 18:00:00,18.0,,,,48.16423284420239,286.6299798579193 degree,140.09557,,1,1988,286.6299798579193,1
98,28081.0,1.0,1988-01-26 18:00:00,1988-01-27 00:00:00,6.0,,,,63.021080494467085,258.57456735818846 degree,-331.23874,,1,1988,258.57456735818846,0
99,28230.0,1.0,1988-02-18 00:00:00,1988-02-20 00:00:00,48.0,,,,158.00416189835116,250.7968360283214 degree,294.25513,39.383056640625,2,1988,250.7968360283214,0
100,28230.0,2.0,1988-02-17 18:00:00,1988-02-18 00:00:00,6.0,,,,213.01461974348123,214.30216154683535 degree,247.9066,4.5570068359375,2,1988,214.30216154683535,0
101,28310.0,1.0,1988-02-25 00:00:00,1988-02-25 12:00:00,12.0,,,,79.18175997843593,317.5232236355904 degree,138.49301,4.67852783203125,2,1988,317.5232236355904,0
102,28310.0,2.0,1988-02-24 18:00:00,1988-02-25 00:00:00,6.0,,,,82.73240527105291,280.4945201177652 degree,-49.324074,1.21240234375,2,1988,280.4945201177652,0
103,28297.0,1.0,1988-02-25 12:00:00,1988-02-26 06:00:00,18.0,,,,186.6019653293189,268.1996057082736 degree,254.93495,3.0595703125,2,1988,268.1996057082736,0
104,30769.0,1.0,1988-12-01 06:00:00,1988-12-02 06:00:00,24.0,,,,118.1625756062114,236.43876603450005 degree,807.8518,4.7752685546875,12,1988,236.43876603450005,0
105,30776.0,1.0,1988-12-02 06:00:00,1988-12-02 12:00:00,6.0,,,,118.1625756062114,236.43876603450005 degree,846.11816,3.68988037109375,12,1988,236.43876603450005,0
106,30913.0,1.0,1988-12-29 00:00:00,1988-12-29 18:00:00,18.0,,,,197.3324681208344,234.93356260334482 degree,490.59766,32.0576171875,12,1988,234.93356260334482,0
107,30913.0,2.0,1988-12-26 06:00:00,1988-12-29 00:00:00,66.0,,,,252.0636968213179,218.1029694444529 degree,198.38191,59.14453125,12,1988,218.1029694444529,0
108,30913.0,3.0,1988-12-23 06:00:00,1988-12-23 18:00:00,12.0,,,,77.57117719712144,245.07597226353076 degree,243.86276,,12,1988,245.07597226353076,1
109,31016.0,1.0,1989-01-04 00:00:00,1989-01-06 12:00:00,60.0,,,,331.37056628139146,167.71987004551556 degree,-769.9464,176.23291015625,1,1989,167.71987004551556,0
110,31016.0,2.0,1989-01-03 06:00:00,1989-01-04 00:00:00,18.0,,,,176.6730726463141,223.13391922486886 degree,-319.85855,24.02734375,1,1989,223.13391922486886,0
111,31202.0,1.0,1989-01-29 18:00:00,1989-01-30 06:00:00,12.0,,,,151.6988498946081,248.0119823359315 degree,131.49908,9.4615478515625,1,1989,248.0119823359315,0
