time,kidmap
1990-02-13,34533.0
1990-02-18,34566.0
1990-02-19,34574.0
1990-02-21,34574.0
1990-02-26,34641.0
1990-03-01,34672.0
1990-03-02,34672.0
1990-03-03,34672.0
1990-03-04,34672.0
1990-03-06,34715.0
1990-03-08,34742.0
1990-03-09,34750.0
1990-03-13,34800.0
1990-03-14,34800.0
1990-03-15,34811.0
1990-03-18,34828.0
1990-03-19,34833.0
1990-03-20,34833.0
1990-03-21,34833.0
1990-03-22,34833.0
1990-03-23,34863.0
1990-03-24,34875.0
1990-03-25,34875.0
1990-03-27,34888.0
1990-03-28,34888.0
1990-03-29,34921.0
1990-03-31,34945.0
1990-04-01,34933.0
1990-04-02,34957.0
1990-04-05,34984.0
1990-04-06,34984.0
1990-04-09,35002.0
1990-04-10,35003.0
1990-04-11,35003.0
1990-04-13,35011.0
1990-04-14,35039.0
1990-04-15,35047.0
1990-04-16,35054.0
1990-04-17,35061.0
1990-04-18,35073.0
1990-04-19,35073.0
1990-04-20,35046.0
1990-04-21,35089.0
1990-04-28,35149.0
1990-04-29,35149.0
1990-05-13,35247.0
1990-05-14,35252.0
1990-05-15,35252.0
1990-05-18,35284.0
1990-05-19,35292.0
1990-05-20,35301.0
1990-05-21,35302.0
1990-05-22,35302.0
1990-12-17,37160.0
1990-12-18,37160.0
1990-12-19,37160.0
1990-12-21,37189.0
1990-12-22,37189.0
1990-12-26,37230.0
1990-12-27,37230.0
1990-12-28,37230.0
